monotonic_ns,native_monotonic_ns,native_age_ms,reference_frame,source_time_s,joint,act_raw_rad,saved_reference_rad,native_reference_rad,issued_command_rad,measured_rad
14794534934612224,14794534929215226,5.396998,100,0.0,right_hand_thumb_1_joint,-0.8478459119796753,-0.8478459119796753,-0.8478459119796753,-0.8478459119796753,-0.7182235671225676
14794534934612224,14794534929215226,5.396998,100,0.0,right_hand_thumb_2_joint,-0.01114422082901001,-0.01114422082901001,-0.01114422082901001,-0.01114422082901001,-0.013874617566197883
14794534934612224,14794534929215226,5.396998,100,0.0,right_hand_index_0_joint,0.5329742431640625,0.5329742431640625,0.5329742431640625,0.5329742431640625,0.45805470888869887
14794534934612224,14794534929215226,5.396998,100,0.0,right_hand_index_1_joint,0.05497026443481445,0.05497026443481445,0.05497026443481445,0.05497026443481445,0.016586144679938925
14794534934612224,14794534929215226,5.396998,100,0.0,right_hand_middle_0_joint,0.5186821222305298,0.5186821222305298,0.5186821222305298,0.5186821222305298,0.4451889054576654
14794534934612224,14794534929215226,5.396998,100,0.0,right_hand_middle_1_joint,0.03626188635826111,0.03626188635826111,0.03626188635826111,0.03626188635826111,0.014350683905249836
14794534954517462,14794534949334391,5.183071,101,0.020000000000000018,left_shoulder_pitch_joint,-0.053934907913208006,-0.05393490940332413,-0.05393490940332413,-0.3456440567970276,-0.037352346887221576
14794534954517462,14794534949334391,5.183071,101,0.020000000000000018,left_shoulder_roll_joint,-0.023930621147155762,-0.023930620402097702,-0.023930620402097702,0.15189488232135773,0.0999127071371617
14794534954517462,14794534949334391,5.183071,101,0.020000000000000018,left_shoulder_yaw_joint,-0.013761271536350251,-0.013761271722614765,-0.013761271722614765,-0.03782566264271736,-0.06920473034583935
14794534954517462,14794534949334391,5.183071,101,0.020000000000000018,left_elbow_joint,0.09009145796298981,0.09009145945310593,0.09009145945310593,-0.18564845621585846,0.042642120521347165
14794534954517462,14794534949334391,5.183071,101,0.020000000000000018,left_wrist_roll_joint,0.27067155241966245,0.270671546459198,0.270671546459198,0.18824689090251923,0.16060210979111478
14794534954517462,14794534949334391,5.183071,101,0.020000000000000018,left_wrist_pitch_joint,-0.3048786759376526,-0.30487868189811707,-0.30487868189811707,-0.3394923508167267,-0.2591919454812296
